Area,Area Id,Variable Name,Variable Id,Year,Value
Cuba,49,Number of municipal wastewater treatment facilities,4515,2007,8
Cyprus,50,Fresh surface water withdrawal (primary and secondary),4261,2007,0.0191
Cyprus,50,Fresh groundwater withdrawal (primary and secondary),4262,2007,0.145
Cyprus,50,Total freshwater withdrawal (primary and secondary),4263,2007,0.1641
Cyprus,50,Desalinated water produced,4264,2007,0.0335
Cyprus,50,Direct use of treated municipal wastewater,4535,2007,0.019
Cyprus,50,Produced municipal wastewater,4269,2005,0.024
Cyprus,50,Collected municipal wastewater,4493,2007,0.02
Cyprus,50,Treated municipal wastewater,4270,2007,0.02
Cyprus,50,Number of municipal wastewater treatment facilities,4515,2005,35
Czechia,167,Fresh surface water withdrawal (primary and secondary),4261,2007,1.589
Czechia,167,Fresh groundwater withdrawal (primary and secondary),4262,2007,0.3806
Czechia,167,Total freshwater withdrawal (primary and secondary),4263,2007,1.969
Czechia,167,Desalinated water produced,4264,2007,2.00E-04
Czechia,167,Produced municipal wastewater,4269,2007,1.294
Czechia,167,Collected municipal wastewater,4493,2007,0.3408
Czechia,167,Number of municipal wastewater treatment facilities,4515,2007,2225
Democratic People's Republic of Korea,116,Total freshwater withdrawal (primary and secondary),4263,2005,8.658
Democratic Republic of the Congo,250,Total freshwater withdrawal (primary and secondary),4263,2005,0.6836
Denmark,54,Fresh surface water withdrawal (primary and secondary),4261,2007,0.0034
Denmark,54,Fresh groundwater withdrawal (primary and secondary),4262,2007,0.552
Denmark,54,Total freshwater withdrawal (primary and secondary),4263,2007,0.5558
Denmark,54,Desalinated water produced,4264,2007,0.015
Dominica,55,Fresh surface water withdrawal (primary and secondary),4261,2004,0.0166
Dominica,55,Fresh groundwater withdrawal (primary and secondary),4262,2004,0
Dominica,55,Total freshwater withdrawal (primary and secondary),4263,2004,0.0166
Dominican Republic,56,Total freshwater withdrawal (primary and secondary),4263,2005,5.451
Dominican Republic,56,Number of municipal wastewater treatment facilities,4515,2003,
Ecuador,58,Total freshwater withdrawal (primary and secondary),4263,2005,9.916
Ecuador,58,Desalinated water produced,4264,2005,0.0022
Ecuador,58,Collected municipal wastewater,4493,2005,
Ecuador,58,Number of municipal wastewater treatment facilities,4515,2003,
Egypt,59,Direct use of treated municipal wastewater,4535,2007,1.3
Egypt,59,Number of municipal wastewater treatment facilities,4515,2005,149
El Salvador,60,Fresh surface water withdrawal (primary and secondary),4261,2005,1.483
El Salvador,60,Fresh groundwater withdrawal (primary and secondary),4262,2005,0.635
El Salvador,60,Total freshwater withdrawal (primary and secondary),4263,2005,2.118
El Salvador,60,Desalinated water produced,4264,2005,1.00E-04
Eritrea,178,Total freshwater withdrawal (primary and secondary),4263,2004,0.582
Estonia,63,Fresh surface water withdrawal (primary and secondary),4261,2007,1.586
Estonia,63,Fresh groundwater withdrawal (primary and secondary),4262,2007,0.2479
Estonia,63,Total freshwater withdrawal (primary and secondary),4263,2007,1.834
Estonia,63,Produced municipal wastewater,4269,2007,0.301
Estonia,63,Number of municipal wastewater treatment facilities,4515,2004,460
Ethiopia,238,Total freshwater withdrawal (primary and secondary),4263,2005,7.861
Fiji,66,Total freshwater withdrawal (primary and secondary),4263,2005,0.0849
Finland,67,Fresh surface water withdrawal (primary and secondary),4261,2006,6.298
Finland,67,Fresh groundwater withdrawal (primary and secondary),4262,2006,0.264
Finland,67,Total freshwater withdrawal (primary and secondary),4263,2006,6.562
Finland,67,Desalinated water produced,4264,2005,1.00E-04
France,68,Fresh surface water withdrawal (primary and secondary),4261,2007,25.33
France,68,Fresh groundwater withdrawal (primary and secondary),4262,2007,5.662
France,68,Total freshwater withdrawal (primary and secondary),4263,2007,30.99
France,68,Desalinated water produced,4264,2007,0.0117
France,68,Direct use of treated municipal wastewater,4535,2004,0.411
France,68,Produced municipal wastewater,4269,2006,3.67
France,68,Collected municipal wastewater,4493,2004,3.015
France,68,Number of municipal wastewater treatment facilities,4515,2006,3025
Gabon,74,Total freshwater withdrawal (primary and secondary),4263,2005,0.1391
Georgia,73,Fresh surface water withdrawal (primary and secondary),4261,2005,1.197
Georgia,73,Fresh groundwater withdrawal (primary and secondary),4262,2005,0.616
Georgia,73,Total freshwater withdrawal (primary and secondary),4263,2005,1.813
Georgia,73,Treated municipal wastewater,4270,2005,0.009
Germany,79,Fresh surface water withdrawal (primary and secondary),4261,2007,26.43
Germany,79,Fresh groundwater withdrawal (primary and secondary),4262,2007,5.825
Germany,79,Total freshwater withdrawal (primary and secondary),4263,2007,32.26
Germany,79,Produced municipal wastewater,4269,2007,5.287
Germany,79,Collected municipal wastewater,4493,2007,5.213
Germany,79,Treated municipal wastewater,4270,2007,5.183
Germany,79,Number of municipal wastewater treatment facilities,4515,2007,9933
Ghana,81,Produced municipal wastewater,4269,2006,0.28
Ghana,81,Collected municipal wastewater,4493,2006,0.028
Ghana,81,Treated municipal wastewater,4270,2006,0.022
Greece,84,Total freshwater withdrawal (primary and secondary),4263,2007,9.593
Greece,84,Desalinated water produced,4264,2007,0.01
Greece,84,Direct use of treated municipal wastewater,4535,2003,0.027
Greece,84,Collected municipal wastewater,4493,2007,0.568
Greece,84,Treated municipal wastewater,4270,2007,0.566
Greece,84,Number of municipal wastewater treatment facilities,4515,2007,164
Grenada,86,Fresh surface water withdrawal (primary and secondary),4261,2005,0.01
Grenada,86,Fresh groundwater withdrawal (primary and secondary),4262,2005,0
Grenada,86,Total freshwater withdrawal (primary and secondary),4263,2005,0.01
Guatemala,89,Total freshwater withdrawal (primary and secondary),4263,2006,3.324
Guatemala,89,Produced municipal wastewater,4269,2006,0.668
Honduras,95,Fresh surface water withdrawal (primary and secondary),4261,2003,1.443
Honduras,95,Fresh groundwater withdrawal (primary and secondary),4262,2003,0.164
Honduras,95,Total freshwater withdrawal (primary and secondary),4263,2003,1.607
Honduras,95,Collected municipal wastewater,4493,2007,0.426
Honduras,95,Treated municipal wastewater,4270,2007,0.043
Hungary,97,Total freshwater withdrawal (primary and secondary),4263,2007,5.584
Hungary,97,Desalinated water produced,4264,2007,2.00E-04
Hungary,97,Produced municipal wastewater,4269,2007,0.2167
Hungary,97,Number of municipal wastewater treatment facilities,4515,2006,593
Iceland,99,Fresh surface water withdrawal (primary and secondary),4261,2004,0.005
Iceland,99,Fresh groundwater withdrawal (primary and secondary),4262,2004,0.16
Iceland,99,Total freshwater withdrawal (primary and secondary),4263,2004,0.165
Iceland,99,Number of municipal wastewater treatment facilities,4515,2005,18
India,100,Fresh groundwater withdrawal (primary and secondary),4262,2004,230.4
India,100,Produced municipal wastewater,4269,2004,9.583
India,100,Number of municipal wastewater treatment facilities,4515,2003,498
Indonesia,101,Produced municipal wastewater,4269,2004,3.465
Iran (Islamic Republic of),102,Fresh surface water withdrawal (primary and secondary),4261,2004,39.85
Iran (Islamic Republic of),102,Fresh groundwater withdrawal (primary and secondary),4262,2004,53.1
Iran (Islamic Republic of),102,Total freshwater withdrawal (primary and secondary),4263,2004,93.1
Iran (Islamic Republic of),102,Desalinated water produced,4264,2004,0.2
Ireland,104,Fresh surface water withdrawal (primary and secondary),4261,2007,0.517
Ireland,104,Fresh groundwater withdrawal (primary and secondary),4262,2007,0.213
Ireland,104,Total freshwater withdrawal (primary and secondary),4263,2007,0.7298
Ireland,104,Desalinated water produced,4264,2007,2.00E-04
Ireland,104,Collected municipal wastewater,4493,2007,0.318
Ireland,104,Treated municipal wastewater,4270,2007,0.29
Ireland,104,Number of municipal wastewater treatment facilities,4515,2007,431
Israel,105,Total freshwater withdrawal (primary and secondary),4263,2004,1.419
Israel,105,Desalinated water produced,4264,2007,0.14
Israel,105,Direct use of treated municipal wastewater,4535,2004,0.395
Israel,105,Produced municipal wastewater,4269,2007,0.5
Israel,105,Treated municipal wastewater,4270,2007,0.45
Israel,105,Number of municipal wastewater treatment facilities,4515,2007,465
Italy,106,Direct use of treated municipal wastewater,4535,2004,0.045
Italy,106,Produced municipal wastewater,4269,2007,3.926
Italy,106,Treated municipal wastewater,4270,2007,3.902
Italy,106,Number of municipal wastewater treatment facilities,4515,2005,2717
Jamaica,109,Total freshwater withdrawal (primary and secondary),4263,2007,0.8115
Jamaica,109,Desalinated water produced,4264,2007,5.00E-04
Japan,110,Fresh surface water withdrawal (primary and secondary),4261,2007,72.42
Japan,110,Fresh groundwater withdrawal (primary and secondary),4262,2007,10.33
Japan,110,Total freshwater withdrawal (primary and secondary),4263,2007,82.75
Japan,110,Desalinated water produced,4264,2007,0.04
Japan,110,Direct use of treated municipal wastewater,4535,2006,0.19
Japan,110,Produced municipal wastewater,4269,2005,14
Japan,110,Collected municipal wastewater,4493,2005,9.66
Japan,110,Treated municipal wastewater,4270,2005,7.728
Japan,110,Number of municipal wastewater treatment facilities,4515,2004,1425
Jordan,112,Fresh surface water withdrawal (primary and secondary),4261,2005,0.3129
Jordan,112,Fresh groundwater withdrawal (primary and secondary),4262,2005,0.5533
Jordan,112,Total freshwater withdrawal (primary and secondary),4263,2007,0.9222
Jordan,112,Desalinated water produced,4264,2005,0.0098
Jordan,112,Direct use of agricultural drainage water,4451,2005,0
Jordan,112,Collected municipal wastewater,4493,2006,0.109
Jordan,112,Treated municipal wastewater,4270,2007,0.098
Jordan,112,Number of municipal wastewater treatment facilities,4515,2007,23
Kazakhstan,108,Fresh groundwater withdrawal (primary and secondary),4262,2007,1.217
Kazakhstan,108,Total freshwater withdrawal (primary and secondary),4263,2007,19.82
Kazakhstan,108,Desalinated water produced,4264,2007,0.64
Kazakhstan,108,Direct use of agricultural drainage water,4451,2007,0.108
Kenya,114,Total freshwater withdrawal (primary and secondary),4263,2003,2.32
Kuwait,118,Produced municipal wastewater,4269,2003,0.244
Kuwait,118,Treated municipal wastewater,4270,2005,0.25
Kyrgyzstan,113,Fresh surface water withdrawal (primary and secondary),4261,2006,7.401
Kyrgyzstan,113,Fresh groundwater withdrawal (primary and secondary),4262,2006,0.306
Kyrgyzstan,113,Total freshwater withdrawal (primary and secondary),4263,2006,7.707
Kyrgyzstan,113,Direct use of treated municipal wastewater,4535,2006,1.00E-04
Kyrgyzstan,113,Direct use of agricultural drainage water,4451,2006,0.2999
Kyrgyzstan,113,Produced municipal wastewater,4269,2006,0.0341
Lao People's Democratic Republic,120,Total freshwater withdrawal (primary and secondary),4263,2005,3.493
Lao People's Democratic Republic,120,Produced municipal wastewater,4269,2007,0.1014
Latvia,119,Fresh surface water withdrawal (primary and secondary),4261,2007,0.105
Latvia,119,Fresh groundwater withdrawal (primary and secondary),4262,2007,0.1016
Latvia,119,Total freshwater withdrawal (primary and secondary),4263,2007,0.2066
Latvia,119,Produced municipal wastewater,4269,2007,0.21
Latvia,119,Number of municipal wastewater treatment facilities,4515,2007,673
Lebanon,121,Fresh surface water withdrawal (primary and secondary),4261,2005,0.396
Lebanon,121,Fresh groundwater withdrawal (primary and secondary),4262,2005,0.7
Lebanon,121,Total freshwater withdrawal (primary and secondary),4263,2005,1.096
Lebanon,121,Desalinated water produced,4264,2006,0.0473
Lebanon,121,Direct use of agricultural drainage water,4451,2004,0.165
Lebanon,121,Produced municipal wastewater,4269,2004,0.249
Lebanon,121,Collected municipal wastewater,4493,2004,0.117
Libya,124,Fresh surface water withdrawal (primary and secondary),4261,2005,0.061
Libya,124,Total freshwater withdrawal (primary and secondary),4263,2005,4.822
Libya,124,Desalinated water produced,4264,2005,0.047
Libya,124,Direct use of agricultural drainage water,4451,2005,
Lithuania,126,Fresh surface water withdrawal (primary and secondary),4261,2007,2.089
Lithuania,126,Fresh groundwater withdrawal (primary and secondary),4262,2007,0.1754
Lithuania,126,Total freshwater withdrawal (primary and secondary),4263,2007,2.264
Lithuania,126,Number of municipal wastewater treatment facilities,4515,2007,449
Luxembourg,256,Collected municipal wastewater,4493,2005,0.039
Luxembourg,256,Treated municipal wastewater,4270,2005,0.039
Luxembourg,256,Number of municipal wastewater treatment facilities,4515,2004,279
Madagascar,129,Total freshwater withdrawal (primary and secondary),4263,2006,13.56
Malawi,130,Total freshwater withdrawal (primary and secondary),4263,2005,1.357
Malaysia,131,Total freshwater withdrawal (primary and secondary),4263,2005,11.2
Malaysia,131,Desalinated water produced,4264,2005,0.0043
Malaysia,131,Produced municipal wastewater,4269,2007,1.245
Mali,133,Fresh surface water withdrawal (primary and secondary),4261,2006,5.125
Mali,133,Fresh groundwater withdrawal (primary and secondary),4262,2006,0.061
Mali,133,Total freshwater withdrawal (primary and secondary),4263,2006,5.186
Mali,133,Direct use of agricultural drainage water,4451,2006,
Mali,133,Produced municipal wastewater,4269,2007,0.0875
Malta,134,Total freshwater withdrawal (primary and secondary),4263,2007,0.0328
Malta,134,Desalinated water produced,4264,2004,0.0189
Malta,134,Direct use of treated municipal wastewater,4535,2004,0.004
Malta,134,Produced municipal wastewater,4269,2007,0.0202
Malta,134,Number of municipal wastewater treatment facilities,4515,2007,1
Mauritania,136,Total freshwater withdrawal (primary and secondary),4263,2005,1.348
Mauritania,136,Desalinated water produced,4264,2005,0.002
Mauritania,136,Produced municipal wastewater,4269,2007,0.0156
Mauritius,137,Fresh surface water withdrawal (primary and secondary),4261,2003,0.577
Mauritius,137,Fresh groundwater withdrawal (primary and secondary),4262,2003,0.148
Mauritius,137,Total freshwater withdrawal (primary and secondary),4263,2003,0.725
Mauritius,137,Produced municipal wastewater,4269,2006,0.0243
Mauritius,137,Treated municipal wastewater,4270,2006,0.031
Mexico,138,Fresh surface water withdrawal (primary and secondary),4261,2007,49.86
Mexico,138,Fresh groundwater withdrawal (primary and secondary),4262,2007,28.79
Mexico,138,Total freshwater withdrawal (primary and secondary),4263,2007,78.65
Mexico,138,Desalinated water produced,4264,2007,0.0191
Mexico,138,Collected municipal wastewater,4493,2007,6.528
Mexico,138,Treated municipal wastewater,4270,2007,2.48
Mexico,138,Number of municipal wastewater treatment facilities,4515,2004,1360
Monaco,140,Total freshwater withdrawal (primary and secondary),4263,2007,0.0055
Mongolia,141,Fresh surface water withdrawal (primary and secondary),4261,2006,0.097
Mongolia,141,Fresh groundwater withdrawal (primary and secondary),4262,2006,0.443
Mongolia,141,Total freshwater withdrawal (primary and secondary),4263,2006,0.54
Mongolia,141,Desalinated water produced,4264,2005,0
Mongolia,141,Treated municipal wastewater,4270,2006,0.12
Montenegro,273,Produced municipal wastewater,4269,2005,
Morocco,143,Number of municipal wastewater treatment facilities,4515,2007,51
Namibia,147,Produced municipal wastewater,4269,2007,0.0182
Nepal,149,Total freshwater withdrawal (primary and secondary),4263,2006,9.497
Nepal,149,Treated municipal wastewater,4270,2006,0.006
Netherlands,150,Fresh surface water withdrawal (primary and secondary),4261,2007,9.946
Netherlands,150,Fresh groundwater withdrawal (primary and secondary),4262,2007,0.9956
Netherlands,150,Total freshwater withdrawal (primary and secondary),4263,2007,10.94
Netherlands,150,Number of municipal wastewater treatment facilities,4515,2007,366
New Zealand,156,Fresh surface water withdrawal (primary and secondary),4261,2006,3.512
New Zealand,156,Fresh groundwater withdrawal (primary and secondary),4262,2006,1.396
New Zealand,156,Total freshwater withdrawal (primary and secondary),4263,2006,4.908
Niger,158,Total freshwater withdrawal (primary and secondary),4263,2005,0.9836
Niger,158,Produced municipal wastewater,4269,2007,0.0355
Nigeria,159,Total freshwater withdrawal (primary and secondary),4263,2005,11.57
North Macedonia,154,Fresh surface water withdrawal (primary and secondary),4261,2007,0.4349
North Macedonia,154,Fresh groundwater withdrawal (primary and secondary),4262,2007,0.1163
North Macedonia,154,Total freshwater withdrawal (primary and secondary),4263,2007,0.5512
Norway,162,Total freshwater withdrawal (primary and secondary),4263,2007,3.026
Norway,162,Desalinated water produced,4264,2006,1.00E-04
Norway,162,Number of municipal wastewater treatment facilities,4515,2007,2238
Occupied Palestinian Territory,299,Total freshwater withdrawal (primary and secondary),4263,2005,0.408
Oman,221,Fresh surface water withdrawal (primary and secondary),4261,2003,0
Oman,221,Fresh groundwater withdrawal (primary and secondary),4262,2003,1.186
Oman,221,Total freshwater withdrawal (primary and secondary),4263,2003,1.186
Oman,221,Desalinated water produced,4264,2006,0.109
Oman,221,Treated municipal wastewater,4270,2006,0.037
Pakistan,165,Produced municipal wastewater,4269,2005,2.301
Papua New Guinea,168,Total freshwater withdrawal (primary and secondary),4263,2005,0.3921
Paraguay,169,Produced municipal wastewater,4269,2005,0.2048
Paraguay,169,Collected municipal wastewater,4493,2003,
Paraguay,169,Treated municipal wastewater,4270,2003,
Paraguay,169,Number of municipal wastewater treatment facilities,4515,2003,
Peru,170,Collected municipal wastewater,4493,2005,
Peru,170,Number of municipal wastewater treatment facilities,4515,2007,143
Philippines,171,Fresh surface water withdrawal (primary and secondary),4261,2006,76.06
Philippines,171,Fresh groundwater withdrawal (primary and secondary),4262,2006,2.83
Philippines,171,Total freshwater withdrawal (primary and secondary),4263,2006,78.9
Philippines,171,Number of municipal wastewater treatment facilities,4515,2007,31
Poland,173,Fresh surface water withdrawal (primary and secondary),4261,2007,9.346
Poland,173,Fresh groundwater withdrawal (primary and secondary),4262,2007,2.671
Poland,173,Total freshwater withdrawal (primary and secondary),4263,2007,12.02
Poland,173,Desalinated water produced,4264,2007,0.007
Poland,173,Produced municipal wastewater,4269,2007,2.15
Poland,173,Number of municipal wastewater treatment facilities,4515,2007,3041
Portugal,174,Fresh surface water withdrawal (primary and secondary),4261,2007,4.352
Portugal,174,Fresh groundwater withdrawal (primary and secondary),4262,2007,4.794
Portugal,174,Total freshwater withdrawal (primary and secondary),4263,2007,9.146
Portugal,174,Desalinated water produced,4264,2007,0.0016
Portugal,174,Produced municipal wastewater,4269,2007,0.407
Portugal,174,Number of municipal wastewater treatment facilities,4515,2007,3767
Puerto Rico,177,Fresh surface water withdrawal (primary and secondary),4261,2005,0.7954
Puerto Rico,177,Fresh groundwater withdrawal (primary and secondary),4262,2005,0.203
Puerto Rico,177,Total freshwater withdrawal (primary and secondary),4263,2005,0.9984
Qatar,179,Fresh surface water withdrawal (primary and secondary),4261,2005,0
Qatar,179,Fresh groundwater withdrawal (primary and secondary),4262,2005,0.217
Qatar,179,Total freshwater withdrawal (primary and secondary),4263,2005,0.217
Qatar,179,Desalinated water produced,4264,2005,0.18
Qatar,179,Direct use of treated municipal wastewater,4535,2007,0.047
Qatar,179,Produced municipal wastewater,4269,2005,0.055
Qatar,179,Treated municipal wastewater,4270,2007,0.075
Republic of Korea,117,Fresh surface water withdrawal (primary and secondary),4261,2005,25.48
Republic of Korea,117,Fresh groundwater withdrawal (primary and secondary),4262,2005,3.717
Republic of Korea,117,Total freshwater withdrawal (primary and secondary),4263,2005,29.04
Republic of Korea,117,Desalinated water produced,4264,2005,2.00E-04
Republic of Korea,117,Direct use of treated municipal wastewater,4535,2003,0.157
Republic of Moldova,146,Total freshwater withdrawal (primary and secondary),4263,2007,1.065
Romania,183,Fresh surface water withdrawal (primary and secondary),4261,2007,6.24
Romania,183,Fresh groundwater withdrawal (primary and secondary),4262,2007,0.644
Romania,183,Total freshwater withdrawal (primary and secondary),4263,2007,6.884
Romania,183,Produced municipal wastewater,4269,2007,4.924
Romania,183,Number of municipal wastewater treatment facilities,4515,2007,700
Saint Kitts and Nevis,188,Desalinated water produced,4264,2005,0.0033
Saint Lucia,189,Total freshwater withdrawal (primary and secondary),4263,2007,0.0429
Saint Vincent and the Grenadines,191,Fresh surface water withdrawal (primary and secondary),4261,2005,0.0095
Saint Vincent and the Grenadines,191,Fresh groundwater withdrawal (primary and secondary),4262,2005,0
Saudi Arabia,194,Fresh surface water withdrawal (primary and secondary),4261,2006,1.1
Saudi Arabia,194,Fresh groundwater withdrawal (primary and secondary),4262,2006,21.54
Saudi Arabia,194,Total freshwater withdrawal (primary and secondary),4263,2006,22.64
Saudi Arabia,194,Desalinated water produced,4264,2006,1.033
Saudi Arabia,194,Treated municipal wastewater,4270,2003,0.674
Senegal,195,Produced municipal wastewater,4269,2007,0.067
Serbia,272,Fresh surface water withdrawal (primary and secondary),4261,2007,3.426
Serbia,272,Fresh groundwater withdrawal (primary and secondary),4262,2007,0.5318
Serbia,272,Total freshwater withdrawal (primary and secondary),4263,2007,3.958
Serbia,272,Produced municipal wastewater,4269,2007,0.505
Serbia,272,Number of municipal wastewater treatment facilities,4515,2007,32
Seychelles,196,Total freshwater withdrawal (primary and secondary),4263,2005,0.0127
Seychelles,196,Desalinated water produced,4264,2003,0.001
Seychelles,196,Direct use of treated municipal wastewater,4535,2003,6.00E-06
Seychelles,196,Produced municipal wastewater,4269,2003,0.0088
Sierra Leone,197,Total freshwater withdrawal (primary and secondary),4263,2005,0.2122
Singapore,200,Direct use of treated municipal wastewater,4535,2007,0.092
Slovakia,199,Fresh surface water withdrawal (primary and secondary),4261,2007,0.3295
Slovakia,199,Fresh groundwater withdrawal (primary and secondary),4262,2007,0.3584
Slovakia,199,Total freshwater withdrawal (primary and secondary),4263,2007,0.688
Slovakia,199,Produced municipal wastewater,4269,2007,0.579
Slovakia,199,Number of municipal wastewater treatment facilities,4515,2007,500
Slovenia,198,Fresh surface water withdrawal (primary and secondary),4261,2007,0.7449
Slovenia,198,Fresh groundwater withdrawal (primary and secondary),4262,2007,0.1905
Slovenia,198,Total freshwater withdrawal (primary and secondary),4263,2007,0.9349
Slovenia,198,Produced municipal wastewater,4269,2007,0.152
Slovenia,198,Treated municipal wastewater,4270,2007,0.114
Slovenia,198,Number of municipal wastewater treatment facilities,4515,2007,238
Somalia,201,Fresh surface water withdrawal (primary and secondary),4261,2003,3.167
Somalia,201,Fresh groundwater withdrawal (primary and secondary),4262,2003,0.131
Somalia,201,Total freshwater withdrawal (primary and secondary),4263,2003,3.298
Somalia,201,Desalinated water produced,4264,2003,1.00E-04
Somalia,201,Treated municipal wastewater,4270,2003,0
Spain,203,Fresh surface water withdrawal (primary and secondary),4261,2007,28.48
Spain,203,Fresh groundwater withdrawal (primary and secondary),4262,2007,6.496
Spain,203,Total freshwater withdrawal (primary and secondary),4263,2007,34.97
Spain,203,Desalinated water produced,4264,2005,0.1002
Spain,203,Direct use of treated municipal wastewater,4535,2006,0.496
Spain,203,Produced municipal wastewater,4269,2004,3.183
Spain,203,Treated municipal wastewater,4270,2004,3.16
Spain,203,Number of municipal wastewater treatment facilities,4515,2007,1781
Sri Lanka,38,Total freshwater withdrawal (primary and secondary),4263,2005,12.95
Sudan,276,Produced municipal wastewater,4269,2007,
Suriname,207,Fresh surface water withdrawal (primary and secondary),4261,2006,0.5666
Suriname,207,Fresh groundwater withdrawal (primary and secondary),4262,2006,0.0493
Suriname,207,Total freshwater withdrawal (primary and secondary),4263,2006,0.6159
Sweden,210,Fresh surface water withdrawal (primary and secondary),4261,2007,2.284
Sweden,210,Fresh groundwater withdrawal (primary and secondary),4262,2007,0.346
Sweden,210,Total freshwater withdrawal (primary and secondary),4263,2007,2.63
Sweden,210,Desalinated water produced,4264,2007,2.00E-04
Sweden,210,Number of municipal wastewater treatment facilities,4515,2006,1298
Syrian Arab Republic,212,Total freshwater withdrawal (primary and secondary),4263,2005,14.14
Syrian Arab Republic,212,Direct use of treated municipal wastewater,4535,2004,0.37
Syrian Arab Republic,212,Direct use of agricultural drainage water,4451,2004,2.246
Tajikistan,208,Total freshwater withdrawal (primary and secondary),4263,2006,11.19
Tajikistan,208,Desalinated water produced,4264,2006,0
Tajikistan,208,Direct use of treated municipal wastewater,4535,2006,0
Tajikistan,208,Direct use of agricultural drainage water,4451,2006,0.3
Tajikistan,208,Produced municipal wastewater,4269,2004,4.7
Tajikistan,208,Treated municipal wastewater,4270,2004,0.1522
Thailand,216,Fresh surface water withdrawal (primary and secondary),4261,2007,47.48
Thailand,216,Fresh groundwater withdrawal (primary and secondary),4262,2007,9.827
Thailand,216,Total freshwater withdrawal (primary and secondary),4263,2007,57.31
Thailand,216,Produced municipal wastewater,4269,2003,5.1
Thailand,216,Number of municipal wastewater treatment facilities,4515,2007,70
Timor-Leste,176,Total freshwater withdrawal (primary and secondary),4263,2004,1.172
Trinidad and Tobago,220,Total freshwater withdrawal (primary and secondary),4263,2005,0.309
Trinidad and Tobago,220,Desalinated water produced,4264,2005,0.036
Tunisia,222,Direct use of treated municipal wastewater,4535,2003,0.043
Tunisia,222,Produced municipal wastewater,4269,2003,0.24
Tunisia,222,Treated municipal wastewater,4270,2003,0.187
Tunisia,222,Number of municipal wastewater treatment facilities,4515,2006,83
Turkey,223,Fresh groundwater withdrawal (primary and secondary),4262,2006,11.61
Turkey,223,Total freshwater withdrawal (primary and secondary),4263,2003,40.05
Turkey,223,Desalinated water produced,4264,2003,5.00E-04
Turkey,223,Direct use of treated municipal wastewater,4535,2004,0.049
Turkey,223,Produced municipal wastewater,4269,2006,3.367
Turkey,223,Treated municipal wastewater,4270,2006,2.14
Turkey,223,Number of municipal wastewater treatment facilities,4515,2007,191
Turkmenistan,213,Fresh surface water withdrawal (primary and secondary),4261,2004,27.56
Turkmenistan,213,Fresh groundwater withdrawal (primary and secondary),4262,2004,0.305
Turkmenistan,213,Total freshwater withdrawal (primary and secondary),4263,2004,27.87
Turkmenistan,213,Desalinated water produced,4264,2006,0
Turkmenistan,213,Direct use of agricultural drainage water,4451,2004,0.08
Turkmenistan,213,Treated municipal wastewater,4270,2004,0.336
Uganda,226,Produced municipal wastewater,4269,2007,0.041
Ukraine,230,Total freshwater withdrawal (primary and secondary),4263,2005,15.08
Ukraine,230,Produced municipal wastewater,4269,2005,2.154
Ukraine,230,Treated municipal wastewater,4270,2007,1.245
United Arab Emirates,225,Fresh surface water withdrawal (primary and secondary),4261,2005,0
United Arab Emirates,225,Fresh groundwater withdrawal (primary and secondary),4262,2005,2.8
United Arab Emirates,225,Total freshwater withdrawal (primary and secondary),4263,2005,2.8
United Arab Emirates,225,Desalinated water produced,4264,2005,0.95
United Arab Emirates,225,Direct use of treated municipal wastewater,4535,2005,0.248
United Arab Emirates,225,Treated municipal wastewater,4270,2006,0.289
United Kingdom,229,Total freshwater withdrawal (primary and secondary),4263,2007,8.48
United Kingdom,229,Desalinated water produced,4264,2006,0.0333
United Kingdom,229,Collected municipal wastewater,4493,2006,3.855
United Kingdom,229,Treated municipal wastewater,4270,2006,3.825
United Kingdom,229,Number of municipal wastewater treatment facilities,4515,2007,8066
United States of America,231,Fresh surface water withdrawal (primary and secondary),4261,2005,368.9
United States of America,231,Fresh groundwater withdrawal (primary and secondary),4262,2005,109.7
United States of America,231,Total freshwater withdrawal (primary and secondary),4263,2005,478.6
United States of America,231,Desalinated water produced,4264,2005,0.58
United States of America,231,Treated municipal wastewater,4270,2004,46.5
United States of America,231,Number of municipal wastewater treatment facilities,4515,2004,16583
Uruguay,234,Collected municipal wastewater,4493,2003,
Uzbekistan,235,Fresh surface water withdrawal (primary and secondary),4261,2005,44.16
Uzbekistan,235,Fresh groundwater withdrawal (primary and secondary),4262,2005,5
Uzbekistan,235,Total freshwater withdrawal (primary and secondary),4263,2005,49.16
Uzbekistan,235,Direct use of agricultural drainage water,4451,2005,6.84
Venezuela (Bolivarian Republic of),236,Total freshwater withdrawal (primary and secondary),4263,2007,22.62
Venezuela (Bolivarian Republic of),236,Desalinated water produced,4264,2007,0.0052
Viet Nam,237,Fresh surface water withdrawal (primary and secondary),4261,2005,80.46
Viet Nam,237,Fresh groundwater withdrawal (primary and secondary),4262,2005,1.402
Viet Nam,237,Total freshwater withdrawal (primary and secondary),4263,2005,81.86
Viet Nam,237,Direct use of treated municipal wastewater,4535,2003,0.175
Viet Nam,237,Produced municipal wastewater,4269,2003,1.1
Yemen,249,Total freshwater withdrawal (primary and secondary),4263,2005,3.54
Yemen,249,Desalinated water produced,4264,2006,0.0251
Zimbabwe,181,Total freshwater withdrawal (primary and secondary),4263,2007,3.57
Albania,3,Produced municipal wastewater,4269,2012,0.0382
Albania,3,Number of municipal wastewater treatment facilities,4515,2012,4
